"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"72"	"97"	"{47D17FF7-D1D7-E811-8FB7-74867AD5B714}"	1	0	1	40	14	1	4	7.2	21	3	8.4	27	3	8.7	27	3	6.20002156373171	26.6004499991735	11	11	17	11	3	3	3	3	0	2	1	0	2	2	2	0	1	1	0	0	0	0	0	0	1	2	5	1	1	2	1	12000	1	5	3	3	1	3	5	3	3	2	2	3	4	4	5	4	4	5	3	5	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.52777777777778	1.30952380952381	1.95402298850575	1.77418737772571	0	0	0	0	0	0.238095238095238	0.114942528735632	0	0.333333333333333	1	1	0.955605555463722	0.423072138185528	0.884614427637106	1.34615671708868	0.038461857454298	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	15.4285714285714	18	18.6428571428571	13.2857604937108	1.36111111111111	1.5	1.44827586206897	2.00217744492425	0	1
"73"	"98"	"{49283310-13D2-E811-8FB7-74867AD5B714}"	1	0	1	22	12	1	3	6.7	13	1	6.7	15	2	7.4	16	2	6.98659258021562	14.7585500001907	8	6	7	8	3	1	1	3	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	2	1	1	1	1	1	1	12500	1	5	5	2	2	2	5	2	2	2	2	2	4	5	2	2	2	2	1	1	6	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1.19402985074627	0.895522388059702	0.945945945945946	1.14505031002582	0.149253731343284	0.149253731343284	0	0.143131288753228	0	0	0	0	0.5	0.833333333333333	1	0.79309166669845	0.125	0.125	2.125	0.483240725269525	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.3571428571429	14.3571428571429	15.8571428571429	14.9712698147478	0.90547263681592	1.04477611940298	1.00900900900901	0.985791464772914	0	1
"74"	"100"	"{497AAECD-60BC-E811-914C-74867AD5B714}"	1	0	1	15	12	0	2	5.9	17	2	7.4	20	2	6.8	23	3	5.91862565377002	17.0245000004768	12	15	12	10	2	4	2	2	0	0	1	1	2	0	2	2	0	0	1	0	0	0	0	2	1	1	2	1	1	2	2	11100	1	5	1	2	2	4	2	4	4	4	4	2	1	1	5	4	4	4	5	5	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	2.03389830508475	2.02702702702703	1.76470588235294	1.68958143072121	0	0	0.294117647058824	0	0	0	0.147058823529412	0.168958143072121	0.333333333333333	0.666666666666667	1	0.336055555608533	0.0624999999999998	1	1.1875	0.074141033606262	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.0909090909091	20.1818181818182	18.5454545454545	16.1417063284637	1.05649717514124	0.990990990990991	1.24019607843137	1.05469023249769	1	0
"75"	"101"	"{49B01ED5-A3E9-E811-8FB7-74867AD5B714}"	1	0	1	22	15	2	4	4.8	14	2	4.8	14	0	4.8	14	0	7.76982445892784	28.0517166654269	14	14	14	22	3	999	999	3	0	0	0	0	2	999	999	2	0	0	999	999	1	1	1	1	1	1	4	1	1	1	1	14000	4	5	5	2	2	2	5	2	2	5	2	2	3	3	4	1	1	1	3	1	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.91666666666667	2.91666666666667	2.91666666666667	2.8314668003498	0.208333333333333	0.208333333333333	0.208333333333333	0.128703036379536	0	0	0	0	0.175935365269271	0.175935365269271	0.175935365269271	1	0.0325751525332903	0.0325751525332903	0.325751525332904	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.2857142857143	10.2857142857143	10.2857142857143	16.6496238405597	1.36111111111111	1.36111111111111	1.36111111111111	1.68482585156614	0	1
"76"	"102"	"{4A9D79A1-82CD-E811-914C-74867AD5B714}"	1	0	1	11	12	1	2	3	9	1	3	8	1	4.6	12	3	3.12591618058848	12.0245500008265	2	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	7200	1	4	2	1	2	1	4	1	1	2	1	1	2	2	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0.666666666666667	1	0.652173913043478	0.639812421209414	0	0	0	0	0	0	0	0	0.569431493765347	0.42707362032401	0.996505114089356	1	0.0588235294117648	0.0588235294117648	1.52941176470588	0.1328918709344	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	6.42857142857143	6.42857142857143	9.85714285714286	6.69839181554674	1.4	1.24444444444444	1.21739130434783	1.79513983832924	0	1
"77"	"103"	"{4BF7A619-E6D7-E811-8FB7-74867AD5B714}"	1	0	1	1	12	1	1	5.8	15	2	6.8	18	2	6.7	17	2	5.46507552295039	12.6758333325386	9	10	11	9	1	3	1	1	1	2	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	2	1	1	1	2	2	10500	1	1	5	2	1	3	3	2	2	2	2	2	5	5	1	2	2	2	3	2	3	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1.55172413793103	1.47058823529412	1.64179104477612	1.64682079180879	0.172413793103448	0	0.149253731343284	0.182980087978754	0.172413793103448	0.294117647058824	0	0	0.639603563954721	1	0.879867854651573	0.36039643604528	0.303099211147245	1	1.5575206310822	0.0696900788852753	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.8181818181818	18.5454545454545	18.2727272727273	14.9047514262283	0.948275862068966	0.970588235294118	0.930348258706468	0.850455869410378	0	1
"78"	"104"	"{4C02589A-FDD5-E811-8FB7-74867AD5B714}"	1	0	1	3	14	1	1	6	14	1	5.4	16	2	4.8	22	3	5.15435063982563	15.855166665713	12	16	22	16	2	3	2	2	0	0	1	0	1	2	1	2	0	0	0	0	1	1	1	1	1	1	1	1	1	1	2	10200	2	2	4	2	2	2	5	2	2	4	2	2	2	3	1	1	4	4	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	2	2.96296296296296	4.58333333333333	3.10417375883866	0.166666666666667	0.185185185185185	0.208333333333333	0.194010859927417	0	0	0.208333333333333	0	0.272727272727273	0.454545454545455	1	0.441378787792091	1	0.538461538461539	0.769230769230769	0.349500492173561	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.3636363636364	14.7272727272727	13.0909090909091	14.0573199267972	0.855555555555556	1.08641975308642	1.68055555555556	1.12789399033941	0	1
"79"	"105"	"{4C2C5673-A6D3-E811-8FB7-74867AD5B714}"	1	0	1	15	10	1	2	5.5	19	2	7.2	19	2	7.2	20	2	5.58091401604086	18.3444499969482	16	16	21	16	2	2	2	2	0	0	0	0	1	2	2	1	0	0	0	0	1	1	1	1	2	1	1	1	1	1	1	11000	1	5	2	2	1	2	2	2	1	2	1	1	2	5	2	1	2	1	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.90909090909091	2.22222222222222	2.91666666666667	2.86691390586062	0.181818181818182	0.138888888888889	0.138888888888889	0.179182119116289	0	0	0	0	0.785202607781147	0.785202607781147	1	0.644392176656559	0.0555555555555554	1	1.5	0.100507786689367	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.7857142857143	15.4285714285714	15.4285714285714	11.9591014629447	1.61212121212121	1.23148148148148	1.2962962962963	1.53393213142212	0	1
"80"	"108"	"{4F514B86-915B-E811-95E4-74867AD5B714}"	1	0	1	22	12	0	3	9.5	23	2	8.4	26	3	9.6	27	3	7.98356463528468	27.3485000014305	11	13	14	12	2	3	2	2	2	2	2	2	1	2	2	1	0	1	1	1	0	0	0	0	2	1	5	2	1	2	1	14300	2	5	2	5	1	4	4	4	4	4	5	5	5	5	1	4	4	3	2	5	3	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.15789473684211	1.54761904761905	1.45833333333333	1.5030879748833	0	0	0	0	0.210526315789474	0.238095238095238	0.208333333333333	0.25051466248055	0.408246580855413	0.816493161710826	0.952575355329297	1	0.94173972288401	0.300876674608119	1.52434249404391	0.0582602771159899	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	20.3571428571429	18	20.5714285714286	17.1076385041815	1.12982456140351	1.44444444444444	1.3125	1.59861339101513	0	1
"81"	"110"	"{4FDFB32F-B0D7-E811-8FB7-74867AD5B714}"	1	0	1	8	10	0	3	4.3	13	2	6.4	15	2	6.5	16	2	2.92624794877176	16.5717666665713	9	4	8	9	0	3	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	3	1	1	2	1	7100	1	3	2	2	2	1	4	1	1	1	2	2	2	2	4	3	2	1	2	1	3	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	1	0	0	2.09302325581395	0.625	1.23076923076923	3.07561087015117	0	0.15625	0.153846153846154	0	0	0	0	0	0.456498252632758	0.760830421054596	0.912996505265515	1	0.401157190435735	0.972779872292533	1.2449811493672	0.0272201277074666	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.21428571428571	13.7142857142857	13.9285714285714	6.27053131879663	1.41085271317829	1.09375	1.14871794871795	2.6428010361571	0	1
"82"	"111"	"{500E8979-4CE4-E811-8FB7-74867AD5B714}"	1	0	1	10	12	1	3	7.6	23	3	7.8	26	2	11.4	28	3	7.79009744525161	26.2917833328247	23	24	24	23	3	3	6	3	0	0	0	0	1	1	2	1	1	0	0	0	1	1	0	2	1	1	2	1	2	2	1	16700	1	4	4	1	2	1	4	1	1	1	1	1	2	3	4	3	2	1	4	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	1	0	3.02631578947368	3.07692307692308	2.10526315789474	2.95246627678829	0.131578947368421	0	0.175438596491228	0.128368098990795	0	0	0	0	0.375	0.75	1	0.786472916603087	0.0256410256410255	0.0769230769230769	1.23076923076923	0.0743839603209257	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	16.2857142857143	16.7142857142857	24.4285714285714	16.6930659541106	1.41228070175439	1.55555555555556	1.14619883040936	1.57501224790587	0	1
"83"	"112"	"{50E02347-92CD-E811-914C-74867AD5B714}"	1	0	1	21	10	1	3	11.4	24	2	11.9	24	2	12.3	25	2	9.60050591436877	17.5812833309174	11	10	8	8	4	3	4	3	0	0	0	0	1	1	1	1	0	0	0	0	1	2	2	2	1	1	2	2	1	2	1	16000	4	5	2	2	1	3	5	3	3	5	3	2	2	5	2	1	2	2	3	2	3	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.964912280701754	0.840336134453782	0.650406504065041	0.833289419469724	0.175438596491228	0.168067226890756	0.16260162601626	0.104161177433715	0	0	0	0	0.904018889104885	0.904018889104885	1	0.287943332685345	0.678513341171404	0.857117040520624	1.3214866588286	0.0357207398698439	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	24.4285714285714	25.5	26.3571428571429	20.5725126736474	0.982456140350877	0.941176470588235	0.948509485094851	0.854600680520585	0	1
"84"	"113"	"{50E5C004-F2D5-E811-8FB7-74867AD5B714}"	1	0	1	5	12	0	4	4.6	16	3	5.6	20	3	5.8	21	3	5.3944326450201	26.9423833330472	13	12	8	12	0	1	2	1	3	3	3	3	1	1	1	1	0	0	0	0	0	0	0	0	2	1	2	2	1	1	2	12600	4	2	2	5	2	4	5	4	4	4	2	2	2	3	5	1	1	1	5	2	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.82608695652174	2.14285714285714	1.37931034482759	2.22451567934171	0	0	0	0	0.652173913043478	0.535714285714286	0.517241379310345	0.556128919835428	0.215171246431677	0.502066241673912	0.573789990484471	1	0.0769230769230767	0.846153846153846	1.69230769230769	0.688025111553923	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	12.5454545454545	15.2727272727273	15.8181818181818	14.712089031873	1.27536231884058	1.30952380952381	1.32758620689655	1.83130915498662	0	1
"85"	"114"	"{514C21C4-B0CC-E811-914C-74867AD5B714}"	1	0	1	10	14	2	3	4.2	15	3	5.2	16	3	5.6	18	3	4.50774224347259	18.9902166644732	13	10	9	8	3	2	2	0	5	2	3	3	2	1	2	1	0	0	0	0	0	1	1	0	2	1	1	1	1	2	1	9700	4	4	4	1	2	1	4	1	1	1	1	1	2	5	2	1	1	1	2	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	3.09523809523809	1.92307692307692	1.60714285714286	1.77472436707852	0.238095238095238	0.192307692307692	0	0	1.19047619047619	0.384615384615385	0.535714285714286	0.665521637654445	0.42917124661487	0.572228328819826	0.85834249322974	1	0.0666666666666665	0.733333333333334	1.6	0.27182816231506	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9	11.1428571428571	12	9.65944766458412	1.66666666666667	1.43589743589744	1.5	1.96597334794823	0	1
"86"	"116"	"{5226956F-88C6-E811-914C-74867AD5B714}"	1	0	1	5	12	1	3	3.7	15	3	5.5	15	3	4	18	3	5.98448097786227	22.9080500006676	8	9	10	13	1	0	0	2	1	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	2	1	2	1	1	2	1	10500	4	2	4	2	2	4	5	2	4	4	2	2	2	2	1	1	4	4	3	2	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	2.16216216216216	1.63636363636364	2.5	2.17228529058568	0	0	0	0.167098868506591	0.27027027027027	0.181818181818182	0.25	0.167098868506591	0.275026242070434	0.275026242070434	0.550052484140867	1	0.0419378476609412	0.796819105557883	0.545192019592236	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.92857142857143	11.7857142857143	8.57142857142857	12.8238878097049	1.89189189189189	1.27272727272727	2.1	1.78635764290851	0	1
"87"	"117"	"{529A3FC5-C378-E811-B124-74867AD5B714}"	1	0	1	25	8	0	3	6.4	25	0	6.8	27	0	8.6	29	0	7.3891413413626	24.2633833328883	11	9	16	11	1	2	3	1	1	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	2	1	5	3	1	2	1	12600	4	5	1	2	2	4	2	2	4	4	2	2	2	1	5	4	2	2	5	3	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1.71875	1.32352941176471	1.86046511627907	1.48867094183524	0.15625	0	0	0	0.15625	0	0	0	0.482978132158988	0.741489066079494	1	0.387766400880759	0.0434782608695651	0.217391304347826	1.39130434782609	0.473539713635913	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.7142857142857	14.5714285714286	18.4285714285714	15.8338743029199	1.82291666666667	1.85294117647059	1.57364341085271	1.53237185471493	0	1
"88"	"118"	"{5330136F-3CCB-E811-914C-74867AD5B714}"	1	0	1	10	14	2	2	8.7	26	3	12	27	2	12.7	31	3	7.08040364818672	22.0212166666985	21	19	10	21	4	7	5	4	0	0	0	0	1	2	1	1	1	0	0	0	1	1	1	2	1	2	3	1	1	2	1	15600	1	4	3	1	2	1	4	1	1	1	3	1	3	3	4	3	2	1	2	1	3	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	2.41379310344828	1.58333333333333	0.78740157480315	2.96593259981415	0.114942528735632	0.0833333333333333	0.15748031496063	0.141234885705436	0	0	0	0	0.582595338701903	0.666076270961523	1	0.250442796778858	0.30064994905945	0.877613741085404	1.15735376146162	0.0174837512735137	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	18.6428571428571	25.7142857142857	27.2142857142857	15.1722935318287	1.39463601532567	1.05	1.13910761154856	1.4514098755407	0	1
"89"	"120"	"{53DFAA70-D2DB-E811-8FB7-74867AD5B714}"	1	0	1	18	12	1	3	6.6	19	3	7.4	18	3	6.4	23	3	6.11685873581715	25.225933333238	11	12	17	16	2	5	3	1	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	1	1	5	1	1	2	2	11000	4	5	4	4	2	4	5	2	2	4	2	2	2	3	1	1	3	3	2	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.66666666666667	1.62162162162162	2.65625	2.61572167856555	0	0	0	0	0	0	0	0	0.391162338893658	0.293371754170244	0.782324677787317	1	0.421606439836328	1	0.927700804979541	0.0722991950204587	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	18	20.1818181818182	17.4545454545455	16.682342006774	1.05555555555556	0.891891891891892	1.31770833333333	1.51213380729125	0	1
"90"	"121"	"{5436C601-3AE4-E811-8FB7-74867AD5B714}"	1	0	1	0.5	12	1	3	6.3	16	2	6.8	17	2	6	19	3	5.63147195454446	21.8766166687012	17	16	12	15	3	1	1	2	1	1	1	3	0	0	2	2	0	0	0	0	1	0	1	1	1	1	4	1	1	1	1	11000	4	1	4	1	2	1	4	1	1	3	1	1	3	5	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	2.6984126984127	2.35294117647059	2	2.6636020069132	0	0.147058823529412	0.166666666666667	0.177573467127546	0.158730158730159	0.147058823529412	0.166666666666667	0.532720401382639	0.337966605066765	0.45062214008902	0.67593321013353	1	0.605842376294924	1	1.07883152474102	0.0788315247410149	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	13.5	14.5714285714286	12.8571428571429	12.0674399025953	1.18518518518519	1.16666666666667	1.47777777777778	1.81286311307805	0	1
